z
1.6555407209612818,0.0
1.6555407209612818,1.054739652870494
2.990654205607477,1.0680907877169559
2.990654205607477,8.918558077436582
1.0280373831775702,8.931909212283044
1.014686248331108,7.3831775700934585
0.0,7.3831775700934585
0.0,10.0
7.196261682242991,10.0
7.196261682242991,7.3831775700934585
6.181575433911883,7.3831775700934585
6.168224299065421,8.931909212283044
4.205607476635514,8.918558077436582
4.205607476635514,1.0680907877169559
5.540720961281709,1.054739652870494
5.540720961281709,0.0
1.6555407209612818,0.0
