z
2.1762349799732976,0.0
0.801068090787717,1.4552736982643526
0.801068090787717,8.918558077436582
0.0,8.931909212283044
0.0,10.0
2.950600801068091,10.0
2.950600801068091,8.931909212283044
2.029372496662216,8.918558077436582
2.029372496662216,1.842456608811749
2.710280373831776,1.1348464619492658
5.27369826435247,1.1348464619492658
5.967957276368492,1.842456608811749
5.967957276368492,8.918558077436582
5.046728971962617,8.931909212283044
5.046728971962617,10.0
7.997329773030708,10.0
7.997329773030708,8.931909212283044
7.196261682242991,8.918558077436582
7.196261682242991,1.4552736982643526
5.82109479305741,0.0
2.1762349799732976,0.0
