z
2.162883845126836,5.140186915887851
4.7930574098798395,5.140186915887851
5.567423230974633,5.9279038718291055
5.567423230974633,8.064085447263018
4.806408544726302,8.851802403204273
2.149532710280374,8.838451268357812
2.162883845126836,5.140186915887851
z
0.0,0.0
0.0,1.054739652870494
0.9345794392523364,1.0680907877169559
0.9345794392523364,8.918558077436582
0.0,8.931909212283044
0.0,10.0
5.327102803738318,10.0
6.715620827770361,8.531375166889186
6.715620827770361,5.447263017356476
5.327102803738318,3.991989319092123
2.149532710280374,3.978638184245661
2.149532710280374,1.0680907877169559
3.2176234979973297,1.054739652870494
3.2176234979973297,0.0
0.0,0.0
