z
2.149532710280374,5.82109479305741
2.162883845126836,5.807743658210948
4.7930574098798395,5.807743658210948
5.567423230974633,6.595460614152203
5.567423230974633,8.064085447263018
4.806408544726302,8.851802403204273
2.162883845126836,8.851802403204273
2.149532710280374,8.838451268357812
2.149532710280374,5.82109479305741
z
2.149532710280374,1.1481975967957276
5.060080106809079,1.1348464619492658
5.834445927903872,1.9225634178905207
5.834445927903872,3.8718291054739655
4.993324432576769,4.739652870493992
2.162883845126836,4.739652870493992
2.149532710280374,1.1481975967957276
z
0.0,0.0
0.0,1.054739652870494
0.9345794392523364,1.0680907877169559
0.9345794392523364,8.918558077436582
0.0,8.931909212283044
0.0,10.0
5.327102803738318,10.0
6.715620827770361,8.531375166889186
6.715620827770361,6.114819759679573
5.994659546061415,5.367156208277704
6.9826435246996,4.352469959946595
6.9826435246996,1.4552736982643526
5.607476635514019,0.0
0.0,0.0
