z
0.0,0.0
0.0,1.054739652870494
0.9345794392523364,1.0680907877169559
0.9345794392523364,8.918558077436582
0.0,8.931909212283044
0.0,10.0
6.3417890520694264,10.0
6.3417890520694264,7.3831775700934585
5.27369826435247,7.3831775700934585
5.260347129506008,8.931909212283044
2.149532710280374,8.918558077436582
2.149532710280374,5.540720961281709
5.27369826435247,5.5273698264352475
5.27369826435247,4.459279038718291
2.149532710280374,4.445927903871829
2.149532710280374,1.0680907877169559
5.260347129506008,1.054739652870494
5.27369826435247,2.6034712950600802
6.3417890520694264,2.6034712950600802
6.3417890520694264,0.0
0.0,0.0
