z
0.0,0.0
0.0,1.054739652870494
0.9345794392523364,1.0680907877169559
0.9345794392523364,8.918558077436582
0.0,8.931909212283044
0.0,10.0
2.7770360480640854,9.986648865153539
6.648865153538051,1.5487316421895863
6.662216288384513,8.918558077436582
5.740987983978639,8.931909212283044
5.740987983978639,10.0
8.825100133511349,10.0
8.825100133511349,8.931909212283044
7.8905206942590125,8.918558077436582
7.8905206942590125,0.0
6.048064085447264,0.0
2.1762349799732976,8.42456608811749
2.162883845126836,1.0680907877169559
3.0841121495327104,1.054739652870494
3.0841121495327104,0.0
0.0,0.0
